"","c","Estimate","conf_low","conf_high","AICc","delta_AICc"
"1","season",0.0544728967620216,0.0464697134176889,0.0624760801063544,2728.81755928929,0
"2","photo_diff",0.0091277135753636,-0.00807858646664397,0.0263340136173712,2794.01237959677,65.1948203074808
